flight_pk,parameter,phases,value
8314589,Subframe Counter,Landing,1026.0
8314589,Subframe Counter,Approach,892.0
8314589,Subframe Counter,Taxi Out,604.831858407
8314589,Subframe Counter,Approach And Landing,926.0
8314589,Subframe Counter,Descending,700.727272727
8314589,Subframe Counter,Climbing,1820.57004831
8314589,Subframe Counter,Turning On Ground,1064.5
8314589,Subframe Counter,Mobile,1692.36162362
8314589,Subframe Counter,Takeoff,1310.0
8314589,Subframe Counter,Climb Cruise Descent,2129.98290598
8314589,Subframe Counter,Takeoff Rotation,1352.0
8314589,Subframe Counter,Airborne,2129.98290598
8314589,Subframe Counter,Climb,2012.0
8314589,Subframe Counter,Level Flight,3340.0
8314589,Subframe Counter,Landing Roll,1010.0
8314589,Subframe Counter,Takeoff Roll,1336.0
8314589,Subframe Counter,Cruise,3338.0
8314589,Subframe Counter,Turning In Air,1482.0
8314589,Zero Fuel Weight,Taxiing,12052.0
8314589,Zero Fuel Weight,Descent,12052.0
8314589,Zero Fuel Weight,Grounded,12052.0
8314589,Zero Fuel Weight,Fast,12052.0
8314589,Zero Fuel Weight,Final Approach,12052.0
8314589,Zero Fuel Weight,Landing,12052.0
8314589,Zero Fuel Weight,Approach,12052.0
8314589,Zero Fuel Weight,Taxi Out,12052.0
8314589,Zero Fuel Weight,Approach And Landing,12052.0
8314589,Zero Fuel Weight,Descending,12052.0
8314589,Zero Fuel Weight,Climbing,12052.0
8314589,Zero Fuel Weight,Turning On Ground,12052.0
8314589,Zero Fuel Weight,Mobile,12052.0
8314589,Zero Fuel Weight,Takeoff,12052.0
8314589,Zero Fuel Weight,Climb Cruise Descent,12052.0
8314589,Zero Fuel Weight,Takeoff Rotation,12052.0
8314589,Zero Fuel Weight,Airborne,12052.0
8314589,Zero Fuel Weight,Climb,12052.0
8314589,Zero Fuel Weight,Level Flight,12052.0
8314589,Zero Fuel Weight,Landing Roll,12052.0
8314589,Zero Fuel Weight,Takeoff Roll,12052.0
8314589,Zero Fuel Weight,Cruise,12052.0
8314589,Zero Fuel Weight,Turning In Air,12052.0
8314586,Roll Rate,Taxiing,0.000542537037037
8314586,Roll Rate,Descent,0.000967634654472
8314586,Roll Rate,Grounded,-0.000164960585586
8314586,Roll Rate,Fast,0.000138642590822
8314586,Roll Rate,Final Approach,0.0106465902062
8314586,Roll Rate,Approach And Landing,0.00249795473684
8314586,Roll Rate,Approach,0.00129251470588
8314586,Roll Rate,Taxi Out,0.00560621604938
8314586,Roll Rate,Landing,0.00847142168675
8314586,Roll Rate,Descending,0.00336296549296
8314586,Roll Rate,Climbing,0.00326136415094
8314586,Roll Rate,Turning On Ground,-0.0861563092105
8314586,Roll Rate,Mobile,6.76662959795e-05
8314586,Roll Rate,Takeoff,-0.02548839
8314586,Roll Rate,Climb Cruise Descent,0.000409403908951
8314586,Roll Rate,Takeoff Rotation,0.01054692
8314586,Roll Rate,Airborne,0.00021943211062
8314586,Roll Rate,Climb,0.0022758458693
8314586,Roll Rate,Level Flight,-5.14240220662e-05
8314586,Roll Rate,Turning In Air,-0.0144196171875
8314586,Roll Rate,Takeoff Roll,0.0277047717391
8314586,Roll Rate,Cruise,-0.000448423469388
8314586,Roll Rate,Landing Roll,-0.0439455
8314586,Turbulence,Taxiing,0.0260431126835
8314586,Turbulence,Descent,0.0287641530835
8314586,Turbulence,Grounded,0.0057607427782841352
8314586,Turbulence,Fast,0.0178596786992
8314586,Turbulence,Final Approach,0.0550395391951
8314586,Turbulence,Approach And Landing,0.0463046489216
8314586,Turbulence,Approach,0.049808746318
8314586,Turbulence,Taxi Out,0.0287425238644
8314586,Turbulence,Landing,0.0300367718109
8314586,Turbulence,Descending,0.0264042518106
8314586,Turbulence,Climbing,0.00886182053767
8314586,Turbulence,Turning On Ground,0.0318260500525
8314586,Turbulence,Mobile,0.0185265573233
8314586,Turbulence,Takeoff,0.0286054336502
8314586,Turbulence,Climb Cruise Descent,0.017675942769
8314586,Turbulence,Takeoff Rotation,0.05843953831
8314586,Turbulence,Airborne,0.0176791577678
8314586,Turbulence,Climb,0.00761622802643
8314586,Turbulence,Level Flight,0.0146210788416
8314586,Turbulence,Turning In Air,0.0351106300327
8314586,Turbulence,Takeoff Roll,0.0406539486223
8314586,Turbulence,Cruise,0.0145802598814
8314586,Turbulence,Landing Roll,0.0475400948375
8314586,Pitch Rate,Taxiing,0.00154847350823
8314586,Pitch Rate,Descent,0.00122813770325
8314586,Pitch Rate,Grounded,0.00115367996903
8314586,Pitch Rate,Fast,-0.000395967136711
8314586,Pitch Rate,Final Approach,0.0162528543814
8314586,Pitch Rate,Approach And Landing,-0.000208160526316
8314586,Pitch Rate,Approach,0.000463614130435
8314586,Pitch Rate,Taxi Out,0.000474714506173
8314586,Pitch Rate,Landing,-0.005493125
8314586,Pitch Rate,Descending,-0.000861363262911
8314586,Pitch Rate,Climbing,-0.00541020990566
8314586,Pitch Rate,Turning On Ground,-0.0354162006579
8314586,Pitch Rate,Mobile,-4.41705517536e-05
8314586,Pitch Rate,Takeoff,0.2503766375
8314586,Pitch Rate,Climb Cruise Descent,-0.00134426455052
8314586,Pitch Rate,Takeoff Rotation,0.56996665
8314586,Pitch Rate,Airborne,-0.00129864353274
8314586,Pitch Rate,Climb,-0.0126321555179
8314586,Pitch Rate,Level Flight,-0.000716255015045
8314586,Pitch Rate,Turning In Air,-0.00660891601563
8314586,Pitch Rate,Takeoff Roll,0.280149375
8314586,Pitch Rate,Cruise,-0.00098424031477
8314586,Pitch Rate,Landing Roll,-0.210569791667
8314586,Subframe Counter,Taxiing,1918.42622951
8314586,Subframe Counter,Descent,1710.0
8314586,Subframe Counter,Grounded,2046.28828829
8314586,Subframe Counter,Fast,2014.9969419
8314586,Subframe Counter,Final Approach,2392.0
8314586,Subframe Counter,Approach And Landing,2286.0
8314586,Subframe Counter,Approach,2244.0
8314586,Subframe Counter,Taxi Out,1170.0
8314586,Subframe Counter,Landing,2482.0
8314586,Subframe Counter,Descending,1583.28838951
8314586,Subframe Counter,Climbing,1738.72727273
8314586,Subframe Counter,Turning On Ground,2037.6
8314586,Subframe Counter,Mobile,2010.31211499
8314586,Subframe Counter,Takeoff,1316.0
8314586,Subframe Counter,Climb Cruise Descent,2015.21137586
8314586,Subframe Counter,Takeoff Rotation,1340.0
8314586,Subframe Counter,Airborne,2015.5453149
8314586,Subframe Counter,Climb,1774.0
8314586,Subframe Counter,Level Flight,2234.22459893
8314586,Subframe Counter,Turning In Air,1643.6
8314586,Subframe Counter,Takeoff Roll,1326.0
8314586,Subframe Counter,Cruise,2245.42936288
8314586,Subframe Counter,Landing Roll,2460.0
8314586,Zero Fuel Weight,Taxiing,12052.0
8314586,Zero Fuel Weight,Descent,12052.0
8314586,Zero Fuel Weight,Grounded,12052.0
8314586,Zero Fuel Weight,Fast,12052.0
8314586,Zero Fuel Weight,Final Approach,12052.0
8314586,Zero Fuel Weight,Approach And Landing,12052.0
8314586,Zero Fuel Weight,Approach,12052.0
8314586,Zero Fuel Weight,Taxi Out,12052.0
8314586,Zero Fuel Weight,Landing,12052.0
8314586,Zero Fuel Weight,Descending,12052.0
8314586,Zero Fuel Weight,Climbing,12052.0
8314586,Zero Fuel Weight,Turning On Ground,12052.0
8314586,Zero Fuel Weight,Mobile,12052.0
8314586,Zero Fuel Weight,Takeoff,12052.0
8314586,Zero Fuel Weight,Climb Cruise Descent,12052.0
8314586,Zero Fuel Weight,Takeoff Rotation,12052.0
8314586,Zero Fuel Weight,Airborne,12052.0
8314586,Zero Fuel Weight,Climb,12052.0
8314586,Zero Fuel Weight,Level Flight,12052.0
8314586,Zero Fuel Weight,Turning In Air,12052.0
8314586,Zero Fuel Weight,Takeoff Roll,12052.0
8314586,Zero Fuel Weight,Cruise,12052.0
8314586,Zero Fuel Weight,Landing Roll,12052.0
8314587,Year Recorded,Taxiing,2014.0
8314587,Year Recorded,Descent,2014.0
8314587,Year Recorded,Grounded,2013.97449909
8314587,Year Recorded,Airborne,2014.0
8314587,Year Recorded,Final Approach,2014.0
8314587,Year Recorded,Approach And Landing,2014.0
8314587,Year Recorded,Approach,2014.0
8314587,Year Recorded,Taxi Out,2014.0
8314587,Year Recorded,Landing,2014.0
8314587,Year Recorded,Descending,2014.0
8314587,Year Recorded,Climbing,2014.0
8314587,Year Recorded,Turning On Ground,2014.0
8314587,Year Recorded,Mobile,2014.0
8314587,Year Recorded,Cruise,2014.0
8314587,Year Recorded,Climb Cruise Descent,2014.0
8314587,Year Recorded,Takeoff Rotation,2014.0
8314587,Year Recorded,Fast,2014.0
8314587,Year Recorded,Climb,2014.0
8314587,Year Recorded,Level Flight,2014.0
8314587,Year Recorded,Landing Roll,2014.0
8314587,Year Recorded,Takeoff Roll,2014.0
8314587,Year Recorded,Taxi In,2014.0
8314587,Year Recorded,Takeoff,2014.0
8314587,Year Recorded,Turning In Air,2014.0
8314587,Latitude Recorded,Taxiing,39.66907944
8314587,Latitude Recorded,Descent,-5.31382799149
8314587,Latitude Recorded,Grounded,67.6292687948
8314587,Latitude Recorded,Airborne,24.1084856987
8314587,Latitude Recorded,Final Approach,84.0613436699
8314587,Latitude Recorded,Approach And Landing,24.5154729756
8314587,Latitude Recorded,Approach,8.07081489002
8314587,Latitude Recorded,Taxi Out,23.6611361504
8314587,Latitude Recorded,Landing,80.4273104668
8314587,Latitude Recorded,Descending,-7.1720794414
8314587,Latitude Recorded,Climbing,21.9602149091
8314587,Latitude Recorded,Turning On Ground,47.5587017196
8314587,Latitude Recorded,Mobile,29.9255075822
8314587,Latitude Recorded,Cruise,54.5495295525
8314587,Latitude Recorded,Climb Cruise Descent,24.1084856987
8314587,Latitude Recorded,Takeoff Rotation,23.8394808769
8314587,Latitude Recorded,Fast,24.8022583636
8314587,Latitude Recorded,Climb,21.9001036737
8314587,Latitude Recorded,Level Flight,51.6199658083
8314587,Latitude Recorded,Landing Roll,80.7587313652
8314587,Latitude Recorded,Takeoff Roll,24.4217562675
8314587,Latitude Recorded,Taxi In,79.688937664
8314587,Latitude Recorded,Takeoff,24.4442520823
8314587,Latitude Recorded,Turning In Air,19.1052889824
8314587,Track,Taxiing,134.259852899
8314587,Track,Descent,209.577801237
8314587,Track,Grounded,78.759755319653237
8314587,Track,Airborne,139.165212383
8314587,Track,Final Approach,217.304677125
8314587,Track,Approach And Landing,217.364739819
8314587,Track,Approach,216.361413304
8314587,Track,Taxi Out,93.8275956723
8314587,Track,Landing,220.820741958
8314587,Track,Descending,211.543991833
8314587,Track,Climbing,263.410370188
8314587,Track,Turning On Ground,199.406494655
8314587,Track,Mobile,144.360333635
8314587,Track,Cruise,9.20558041207
8314587,Track,Climb Cruise Descent,139.078357572
8314587,Track,Takeoff Rotation,221.79172793
8314587,Track,Fast,141.26278504
8314587,Track,Climb,261.268935905
8314587,Track,Level Flight,8.17510812536
8314587,Track,Landing Roll,222.112930167
8314587,Track,Takeoff Roll,222.464286424
8314587,Track,Taxi In,232.999966168
8314587,Track,Takeoff,221.447931561
8314587,Track,Turning In Air,286.001968538
8314587,Longitude Coarse,Taxiing,7.06891741071
8314587,Longitude Coarse,Descent,7.06420898438
8314587,Longitude Coarse,Grounded,6.9811411373
8314587,Longitude Coarse,Airborne,7.09716796875
8314587,Longitude Coarse,Final Approach,7.0166015625
8314587,Longitude Coarse,Approach And Landing,7.00727982955
8314587,Longitude Coarse,Approach,7.02607996324
8314587,Longitude Coarse,Taxi Out,7.119140625
8314587,Longitude Coarse,Landing,6.943359375
8314587,Longitude Coarse,Descending,7.06491023936
8314587,Longitude Coarse,Climbing,7.119140625
8314587,Longitude Coarse,Turning On Ground,7.04380580357
8314587,Longitude Coarse,Mobile,7.0855869391
8314587,Longitude Coarse,Cruise,7.119140625
8314587,Longitude Coarse,Climb Cruise Descent,7.09716796875
8314587,Longitude Coarse,Takeoff Rotation,7.119140625
8314587,Longitude Coarse,Fast,7.09556021341
8314587,Longitude Coarse,Climb,7.119140625
8314587,Longitude Coarse,Level Flight,7.119140625
8314587,Longitude Coarse,Landing Roll,6.943359375
8314587,Longitude Coarse,Takeoff Roll,7.119140625
8314587,Longitude Coarse,Taxi In,6.943359375
8314587,Longitude Coarse,Takeoff,7.119140625
8314587,Longitude Coarse,Turning In Air,7.119140625
8314587,Latitude Coarse,Taxiing,39.6575055804
8314587,Latitude Coarse,Descent,-3.46481323242
8314587,Latitude Coarse,Grounded,67.6110239498
8314587,Latitude Coarse,Airborne,24.8545532227
8314587,Latitude Coarse,Final Approach,84.0014648438
8314587,Latitude Coarse,Approach And Landing,27.1835049716
8314587,Latitude Coarse,Approach,11.538660386
8314587,Latitude Coarse,Taxi Out,23.654296875
8314587,Latitude Coarse,Landing,80.3759765625
8314587,Latitude Coarse,Descending,-5.28325506981
8314587,Latitude Coarse,Climbing,21.9446060505
8314587,Latitude Coarse,Turning On Ground,47.5331333705
8314587,Latitude Coarse,Mobile,30.4299379006
8314587,Latitude Coarse,Cruise,54.5732116699
8314587,Latitude Coarse,Climb Cruise Descent,24.8545532227
8314587,Latitude Coarse,Takeoff Rotation,23.7817382812
8314587,Latitude Coarse,Fast,25.5288324123
8314587,Latitude Coarse,Climb,21.8933403201
8314587,Latitude Coarse,Level Flight,51.6439180596
8314587,Latitude Coarse,Landing Roll,80.6982421875
8314587,Latitude Coarse,Takeoff Roll,24.3823242188
8314587,Latitude Coarse,Taxi In,79.6655273438
8314587,Latitude Coarse,Takeoff,24.4178989955
8314587,Latitude Coarse,Turning In Air,19.0887451172
8314587,SubFrame Counter,Taxiing,2304.14285714
8314587,SubFrame Counter,Descent,2895.0
8314587,SubFrame Counter,Grounded,2171.14936248
8314587,SubFrame Counter,Airborne,2607.0
8314587,SubFrame Counter,Final Approach,3043.0
8314587,SubFrame Counter,Approach And Landing,3007.0
8314587,SubFrame Counter,Approach,2977.0
8314587,SubFrame Counter,Taxi Out,1951.0
8314587,SubFrame Counter,Landing,3109.0
8314587,SubFrame Counter,Descending,2895.0
8314587,SubFrame Counter,Climbing,2221.0
8314587,SubFrame Counter,Turning On Ground,2455.28571429
8314587,SubFrame Counter,Mobile,2533.0
8314587,SubFrame Counter,Cruise,2511.0
8314587,SubFrame Counter,Climb Cruise Descent,2607.0
8314587,SubFrame Counter,Takeoff Rotation,2127.0
8314587,SubFrame Counter,Fast,2607.0
8314587,SubFrame Counter,Climb,2237.0
8314587,SubFrame Counter,Level Flight,2491.0
8314587,SubFrame Counter,Landing Roll,3097.0
8314587,SubFrame Counter,Takeoff Roll,2111.0
8314587,SubFrame Counter,Taxi In,3187.0
8314587,SubFrame Counter,Takeoff,2099.0
8314587,SubFrame Counter,Turning In Air,2215.0
8314587,Zero Fuel Weight,Taxiing,12052.0
8314587,Zero Fuel Weight,Descent,12052.0
8314587,Zero Fuel Weight,Grounded,12052.0
8314587,Zero Fuel Weight,Airborne,12052.0
8314587,Zero Fuel Weight,Final Approach,12052.0
8314587,Zero Fuel Weight,Approach And Landing,12052.0
8314587,Zero Fuel Weight,Approach,12052.0
8314587,Zero Fuel Weight,Taxi Out,12052.0
8314587,Zero Fuel Weight,Landing,12052.0
8314587,Zero Fuel Weight,Descending,12052.0
8314587,Zero Fuel Weight,Climbing,12052.0
8314587,Zero Fuel Weight,Turning On Ground,12052.0
8314587,Zero Fuel Weight,Mobile,12052.0
8314587,Zero Fuel Weight,Cruise,12052.0
8314587,Zero Fuel Weight,Climb Cruise Descent,12052.0
8314587,Zero Fuel Weight,Takeoff Rotation,12052.0
8314587,Zero Fuel Weight,Fast,12052.0
8314587,Zero Fuel Weight,Climb,12052.0
8314587,Zero Fuel Weight,Level Flight,12052.0
8314587,Zero Fuel Weight,Landing Roll,12052.0
8314587,Zero Fuel Weight,Takeoff Roll,12052.0
8314587,Zero Fuel Weight,Taxi In,12052.0
8314587,Zero Fuel Weight,Takeoff,12052.0
8314587,Zero Fuel Weight,Turning In Air,12052.0
8314587,Longitude Recorded,Taxiing,7.13270442826
8314587,Longitude Recorded,Descent,7.10776984692
8314587,Longitude Recorded,Grounded,7.05138011057
8314587,Longitude Recorded,Airborne,7.12657141685
8314587,Longitude Recorded,Final Approach,7.03932762146
8314587,Longitude Recorded,Approach And Landing,7.05537687648
8314587,Longitude Recorded,Approach,7.06547288334
8314587,Longitude Recorded,Taxi Out,7.17892026901
8314587,Longitude Recorded,Landing,7.02105045319
8314587,Longitude Recorded,Descending,7.10800591936
8314587,Longitude Recorded,Climbing,7.14290020314
8314587,Longitude Recorded,Turning On Ground,7.10775273187
8314587,Longitude Recorded,Mobile,7.12644234682
8314587,Longitude Recorded,Cruise,7.13744044304
8314587,Longitude Recorded,Climb Cruise Descent,7.12657141685
8314587,Longitude Recorded,Takeoff Rotation,7.1804022789
8314587,Longitude Recorded,Fast,7.12599294942
8314587,Longitude Recorded,Climb,7.13684268114
8314587,Longitude Recorded,Level Flight,7.13459863219
8314587,Longitude Recorded,Landing Roll,7.02209472656
8314587,Longitude Recorded,Takeoff Roll,7.18484401703
8314587,Longitude Recorded,Taxi In,7.01716482639
8314587,Longitude Recorded,Takeoff,7.18524251665
8314587,Longitude Recorded,Turning In Air,7.14069485664
8314587,Day Recorded,Taxiing,3.0
8314587,Day Recorded,Descent,3.0
8314587,Day Recorded,Grounded,3.0
8314587,Day Recorded,Airborne,3.0
8314587,Day Recorded,Final Approach,3.0
8314587,Day Recorded,Approach And Landing,3.0
8314587,Day Recorded,Approach,3.0
8314587,Day Recorded,Taxi Out,3.0
8314587,Day Recorded,Landing,3.0
8314587,Day Recorded,Descending,3.0
8314587,Day Recorded,Climbing,3.0
8314587,Day Recorded,Turning On Ground,3.0
8314587,Day Recorded,Mobile,3.0
8314587,Day Recorded,Cruise,3.0
8314587,Day Recorded,Climb Cruise Descent,3.0
8314587,Day Recorded,Takeoff Rotation,3.0
8314587,Day Recorded,Fast,3.0
8314587,Day Recorded,Climb,3.0
8314587,Day Recorded,Level Flight,3.0
8314587,Day Recorded,Landing Roll,3.0
8314587,Day Recorded,Takeoff Roll,3.0
8314587,Day Recorded,Taxi In,3.0
8314587,Day Recorded,Takeoff,3.0
8314587,Day Recorded,Turning In Air,3.0
8314587,Longitude Fine,Taxiing,0.0594538095238
8314587,Longitude Fine,Descent,0.0406016666667
8314587,Longitude Fine,Grounded,0.0654674681239
8314587,Longitude Fine,Airborne,0.027406
8314587,Longitude Fine,Final Approach,0.0211822222222
8314587,Longitude Fine,Approach And Landing,0.0448296969697
8314587,Longitude Fine,Approach,0.0367168627451
8314587,Longitude Fine,Taxi Out,0.0557186666667
8314587,Longitude Fine,Landing,0.0724133333333
8314587,Longitude Fine,Descending,0.0401680851064
8314587,Longitude Fine,Climbing,0.0221455319149
8314587,Longitude Fine,Turning On Ground,0.0596028571429
8314587,Longitude Fine,Mobile,0.03808
8314587,Longitude Fine,Cruise,0.0170566666667
8314587,Longitude Fine,Climb Cruise Descent,0.027406
8314587,Longitude Fine,Takeoff Rotation,0.0571
8314587,Longitude Fine,Fast,0.0283653658537
8314587,Longitude Fine,Climb,0.0164995121951
8314587,Longitude Fine,Level Flight,0.0144079069767
8314587,Longitude Fine,Landing Roll,0.0733866666667
8314587,Longitude Fine,Takeoff Roll,0.06124
8314587,Longitude Fine,Taxi In,0.0687916666667
8314587,Longitude Fine,Takeoff,0.0616114285714
8314587,Longitude Fine,Turning In Air,0.02009
8314587,Month Recorded,Taxiing,10.0
8314587,Month Recorded,Descent,10.0
8314587,Month Recorded,Grounded,9.98724954463
8314587,Month Recorded,Airborne,10.0
8314587,Month Recorded,Final Approach,10.0
8314587,Month Recorded,Approach And Landing,10.0
8314587,Month Recorded,Approach,10.0
8314587,Month Recorded,Taxi Out,10.0
8314587,Month Recorded,Landing,10.0
8314587,Month Recorded,Descending,10.0
8314587,Month Recorded,Climbing,10.0
8314587,Month Recorded,Turning On Ground,10.0
8314587,Month Recorded,Mobile,10.0
8314587,Month Recorded,Cruise,10.0
8314587,Month Recorded,Climb Cruise Descent,10.0
8314587,Month Recorded,Takeoff Rotation,10.0
8314587,Month Recorded,Fast,10.0
8314587,Month Recorded,Climb,10.0
8314587,Month Recorded,Level Flight,10.0
8314587,Month Recorded,Landing Roll,10.0
8314587,Month Recorded,Takeoff Roll,10.0
8314587,Month Recorded,Taxi In,10.0
8314587,Month Recorded,Takeoff,10.0
8314587,Month Recorded,Turning In Air,10.0
8314587,Fuel Temp,Taxiing,23.980952381
8314587,Fuel Temp,Descent,24.6291666667
8314587,Fuel Temp,Grounded,25.2207650273
8314587,Fuel Temp,Airborne,24.0016666667
8314587,Fuel Temp,Final Approach,25.4666666667
8314587,Fuel Temp,Approach And Landing,25.1333333333
8314587,Fuel Temp,Approach,24.9529411765
8314587,Fuel Temp,Taxi Out,23.2533333333
8314587,Fuel Temp,Landing,25.7466666667
8314587,Fuel Temp,Descending,24.6212765957
8314587,Fuel Temp,Climbing,23.5446808511
8314587,Fuel Temp,Turning On Ground,24.2571428571
8314587,Fuel Temp,Mobile,24.037037037
8314587,Fuel Temp,Cruise,23.6083333333
8314587,Fuel Temp,Climb Cruise Descent,24.0016666667
8314587,Fuel Temp,Takeoff Rotation,23.4
8314587,Fuel Temp,Fast,24.0162601626
8314587,Fuel Temp,Climb,23.556097561
8314587,Fuel Temp,Level Flight,23.5395348837
8314587,Fuel Temp,Landing Roll,25.8
8314587,Fuel Temp,Takeoff Roll,23.4
8314587,Fuel Temp,Taxi In,25.8
8314587,Fuel Temp,Takeoff,23.4
8314587,Fuel Temp,Turning In Air,23.75
8314587,Roll Rate,Taxiing,-0.00104944477612
8314587,Roll Rate,Descent,-0.00274659375
8314587,Roll Rate,Grounded,-2.00116120219e-05
8314587,Roll Rate,Airborne,-0.000412418665276
8314587,Roll Rate,Final Approach,-0.00793460416667
8314587,Roll Rate,Approach And Landing,0.0452721566038
8314587,Roll Rate,Approach,0.0625955414634
8314587,Roll Rate,Taxi Out,-0.00498541386555
8314587,Roll Rate,Landing,-0.0230900084746
8314587,Roll Rate,Descending,0.000930063492063
8314587,Roll Rate,Climbing,0.00283519354839
8314587,Roll Rate,Turning On Ground,-0.0106075344828
8314587,Roll Rate,Mobile,-0.00087703064861
8314587,Roll Rate,Cruise,-0.000807397637795
8314587,Roll Rate,Climb Cruise Descent,-0.000366977035491
8314587,Roll Rate,Takeoff Rotation,-0.07207062
8314587,Roll Rate,Fast,0.000535920731707
8314587,Roll Rate,Climb,0.000535920731707
8314587,Roll Rate,Level Flight,-0.00281866180758
8314587,Roll Rate,Landing Roll,0.0439455
8314587,Roll Rate,Takeoff Roll,-1.2067641572e-18
8314587,Roll Rate,Taxi In,0.00786393157895
8314587,Roll Rate,Takeoff,0.000770973684211
8314587,Roll Rate,Turning In Air,0.0439455
8314587,Turbulence,Taxiing,0.0124879529578
8314587,Turbulence,Descent,0.0194374078607
8314587,Turbulence,Grounded,0.0051843933176104863
8314587,Turbulence,Airborne,0.0244068983072
8314587,Turbulence,Final Approach,0.03562844772
8314587,Turbulence,Approach And Landing,0.0245673303819
8314587,Turbulence,Approach,0.0209853941579
8314587,Turbulence,Taxi Out,0.0117789278192
8314587,Turbulence,Landing,0.0363759026164
8314587,Turbulence,Descending,0.019149767087
8314587,Turbulence,Climbing,0.0259698686378
8314587,Turbulence,Turning On Ground,0.0118130362661
8314587,Turbulence,Mobile,0.0215473151344
8314587,Turbulence,Cruise,0.0287136716015
8314587,Turbulence,Climb Cruise Descent,0.0243771800686
8314587,Turbulence,Takeoff Rotation,0.0507654687377
8314587,Turbulence,Fast,0.0249409762335
8314587,Turbulence,Climb,0.0211565432812
8314587,Turbulence,Level Flight,0.0218425940923
8314587,Turbulence,Landing Roll,0.0512738692137
8314587,Turbulence,Takeoff Roll,0.0204966494496
8314587,Turbulence,Taxi In,0.0142608497378
8314587,Turbulence,Takeoff,0.0156077237561
8314587,Turbulence,Turning In Air,0.0209674776134
8314587,Pitch Rate,Taxiing,0.00564070149254
8314587,Pitch Rate,Descent,0.00703806640625
8314587,Pitch Rate,Grounded,0.00191108720401
8314587,Pitch Rate,Airborne,-0.00437617049009
8314587,Pitch Rate,Final Approach,0.0543209027778
8314587,Pitch Rate,Approach And Landing,0.00157538679245
8314587,Pitch Rate,Approach,0.0062166097561
8314587,Pitch Rate,Taxi Out,0.00304660714286
8314587,Pitch Rate,Landing,-0.0230897457627
8314587,Pitch Rate,Descending,0.01098625
8314587,Pitch Rate,Climbing,-0.0300054569892
8314587,Pitch Rate,Turning On Ground,-0.0196994827586
8314587,Pitch Rate,Mobile,0.000360204918033
8314587,Pitch Rate,Cruise,-0.00599774278215
8314587,Pitch Rate,Climb Cruise Descent,-0.00566514352818
8314587,Pitch Rate,Takeoff Rotation,0.5730428
8314587,Pitch Rate,Fast,-0.00113881859756
8314587,Pitch Rate,Climb,-0.0351024085366
8314587,Pitch Rate,Level Flight,-0.00589349854227
8314587,Pitch Rate,Landing Roll,-0.159300625
8314587,Pitch Rate,Takeoff Roll,0.132790326087
8314587,Pitch Rate,Taxi In,0.0134147894737
8314587,Pitch Rate,Takeoff,0.195439605263
8314587,Pitch Rate,Turning In Air,-0.0386183333333
8314587,Latitude Fine,Taxiing,0.0362038095238
8314587,Latitude Fine,Descent,0.03308
8314587,Latitude Fine,Grounded,0.034010856102
8314587,Latitude Fine,Airborne,0.03532
8314587,Latitude Fine,Final Approach,0.0297022222222
8314587,Latitude Fine,Approach And Landing,0.0322363636364
8314587,Latitude Fine,Approach,0.0328478431373
8314587,Latitude Fine,Taxi Out,0.0332293333333
8314587,Latitude Fine,Landing,0.0301573333333
8314587,Latitude Fine,Descending,0.032909787234
8314587,Latitude Fine,Climbing,0.0343259574468
8314587,Latitude Fine,Turning On Ground,0.0476628571429
8314587,Latitude Fine,Mobile,0.0347784615385
8314587,Latitude Fine,Cruise,0.0377733333333
8314587,Latitude Fine,Climb Cruise Descent,0.03532
8314587,Latitude Fine,Takeoff Rotation,0.02572
8314587,Latitude Fine,Fast,0.0348777235772
8314587,Latitude Fine,Climb,0.0345863414634
8314587,Latitude Fine,Level Flight,0.0372697674419
8314587,Latitude Fine,Landing Roll,0.03084
8314587,Latitude Fine,Takeoff Roll,0.0188933333333
8314587,Latitude Fine,Taxi In,0.04364
8314587,Latitude Fine,Takeoff,0.0198685714286
8314587,Latitude Fine,Turning In Air,0.03084
8314584,Roll Rate,Taxiing,-0.00145103066038
8314584,Roll Rate,Descent,0.00136719333333
8314584,Roll Rate,Grounded,0.000630043010753
8314584,Roll Rate,Airborne,-0.00160009622887
8314584,Roll Rate,Final Approach,-0.0066429244186
8314584,Roll Rate,Approach And Landing,-0.0376328867403
8314584,Roll Rate,Approach,-0.0500446975089
8314584,Roll Rate,Taxi Out,0.00164282242991
8314584,Roll Rate,Landing,0.002197275
8314584,Roll Rate,Descending,-0.0209481139896
8314584,Roll Rate,Climbing,-0.079535165493
8314584,Roll Rate,Turning On Ground,-0.0143667980769
8314584,Roll Rate,Mobile,-0.0001185884734
8314584,Roll Rate,Takeoff,0.00344670588235
8314584,Roll Rate,Climb Cruise Descent,-0.000858310546875
8314584,Roll Rate,Takeoff Rotation,-0.00615237
8314584,Roll Rate,Fast,0.00172226359039
8314584,Roll Rate,Climb,-0.0740229528689
8314584,Roll Rate,Level Flight,0.0362488305085
8314584,Roll Rate,Turning In Air,0.265046296875
8314584,Roll Rate,Takeoff Roll,0.0349566477273
8314584,Roll Rate,Cruise,0.0356734058824
8314584,Roll Rate,Landing Roll,-0.194092625
8314584,Turbulence,Taxiing,0.0220971943178
8314584,Turbulence,Descent,0.0228868184292
8314584,Turbulence,Grounded,0.0090484034064927162
8314584,Turbulence,Airborne,0.0211413912758
8314584,Turbulence,Final Approach,0.0353901129911
8314584,Turbulence,Approach And Landing,0.0254088894992
