flight_pk,parameter,phases,value
8314867,AC Number,Descending,972.0
8314867,AC Number,Climbing,972.0
8314867,AC Number,Turning On Ground,972.0
8314867,AC Number,Mobile,972.0
8314867,AC Number,Cruise,972.0
8314867,AC Number,Climb Cruise Descent,972.0
8314867,AC Number,Takeoff Rotation,972.0
8314867,AC Number,Fast,972.0
8314867,AC Number,Climb,972.0
8314867,AC Number,Level Flight,972.0
8314867,AC Number,Landing Roll,972.0
8314867,AC Number,Takeoff Roll,972.0
8314867,AC Number,Taxi In,972.0
8314867,AC Number,Takeoff,972.0
8314867,AC Number,Turning In Air,972.0
8314867,Zero Fuel Weight,Taxiing,11402.0
8314867,Zero Fuel Weight,Descent,11402.0
8314867,Zero Fuel Weight,Grounded,11402.0
8314867,Zero Fuel Weight,Airborne,11402.0
8314867,Zero Fuel Weight,Final Approach,11402.0
8314867,Zero Fuel Weight,Landing,11402.0
8314867,Zero Fuel Weight,Approach,11402.0
8314867,Zero Fuel Weight,Taxi Out,11402.0
8314867,Zero Fuel Weight,Approach And Landing,11402.0
8314867,Zero Fuel Weight,Descending,11402.0
8314867,Zero Fuel Weight,Climbing,11402.0
8314867,Zero Fuel Weight,Turning On Ground,11402.0
8314867,Zero Fuel Weight,Mobile,11402.0
8314867,Zero Fuel Weight,Cruise,11402.0
8314867,Zero Fuel Weight,Climb Cruise Descent,11402.0
8314867,Zero Fuel Weight,Takeoff Rotation,11402.0
8314867,Zero Fuel Weight,Fast,11402.0
8314867,Zero Fuel Weight,Climb,11402.0
8314867,Zero Fuel Weight,Level Flight,11402.0
8314867,Zero Fuel Weight,Landing Roll,11402.0
8314867,Zero Fuel Weight,Takeoff Roll,11402.0
8314867,Zero Fuel Weight,Taxi In,11402.0
8314867,Zero Fuel Weight,Takeoff,11402.0
8314867,Zero Fuel Weight,Turning In Air,11402.0
8314867,Day Recorded,Taxiing,15.0
8314867,Day Recorded,Descent,15.0
8314867,Day Recorded,Grounded,15.0
8314867,Day Recorded,Airborne,15.0
8314867,Day Recorded,Final Approach,15.0
8314867,Day Recorded,Landing,15.0
8314867,Day Recorded,Approach,15.0
8314867,Day Recorded,Taxi Out,15.0
8314867,Day Recorded,Approach And Landing,15.0
8314867,Day Recorded,Descending,15.0
8314867,Day Recorded,Climbing,15.0
8314867,Day Recorded,Turning On Ground,15.0
8314867,Day Recorded,Mobile,15.0
8314867,Day Recorded,Cruise,15.0
8314867,Day Recorded,Climb Cruise Descent,15.0
8314867,Day Recorded,Takeoff Rotation,15.0
8314867,Day Recorded,Fast,15.0
8314867,Day Recorded,Climb,15.0
8314867,Day Recorded,Level Flight,15.0
8314867,Day Recorded,Landing Roll,15.0
8314867,Day Recorded,Takeoff Roll,15.0
8314867,Day Recorded,Taxi In,15.0
8314867,Day Recorded,Takeoff,15.0
8314867,Day Recorded,Turning In Air,15.0
8314867,Month Recorded,Taxiing,7.0
8314867,Month Recorded,Descent,7.0
8314867,Month Recorded,Grounded,7.0
8314867,Month Recorded,Airborne,7.0
8314867,Month Recorded,Final Approach,7.0
8314867,Month Recorded,Landing,7.0
8314867,Month Recorded,Approach,7.0
8314867,Month Recorded,Taxi Out,7.0
8314867,Month Recorded,Approach And Landing,7.0
8314867,Month Recorded,Descending,7.0
8314867,Month Recorded,Climbing,7.0
8314867,Month Recorded,Turning On Ground,7.0
8314867,Month Recorded,Mobile,7.0
8314867,Month Recorded,Cruise,7.0
8314867,Month Recorded,Climb Cruise Descent,7.0
8314867,Month Recorded,Takeoff Rotation,7.0
8314867,Month Recorded,Fast,7.0
8314867,Month Recorded,Climb,7.0
8314867,Month Recorded,Level Flight,7.0
8314867,Month Recorded,Landing Roll,7.0
8314867,Month Recorded,Takeoff Roll,7.0
8314867,Month Recorded,Taxi In,7.0
8314867,Month Recorded,Takeoff,7.0
8314867,Month Recorded,Turning In Air,7.0
8314867,Roll Rate,Taxiing,-0.000146947795789
8314867,Roll Rate,Descent,0.00123053772958
8314867,Roll Rate,Grounded,-0.0017299475623608024
8314867,Roll Rate,Airborne,0.000715566729614
8314867,Roll Rate,Final Approach,-0.009383154375
8314867,Roll Rate,Landing,0.00488519783333
8314867,Roll Rate,Approach,-0.000287364578431
8314867,Roll Rate,Taxi Out,-0.000309625214789
8314867,Roll Rate,Approach And Landing,-0.00221947690024
8314867,Roll Rate,Descending,0.0308420204674
8314867,Roll Rate,Climbing,0.0391556008157
8314867,Roll Rate,Turning On Ground,-0.0209196778185
8314867,Roll Rate,Mobile,-4.26034694767e-05
8314867,Roll Rate,Cruise,-0.000789458765884
8314867,Roll Rate,Climb Cruise Descent,0.000760083650806
8314867,Roll Rate,Takeoff Rotation,0.04572545172
8314867,Roll Rate,Fast,-2.18667674901e-05
8314867,Roll Rate,Climb,-0.00556847990914
8314867,Roll Rate,Level Flight,-0.0378145661163
8314867,Roll Rate,Landing Roll,0.0471072648214
8314867,Roll Rate,Takeoff Roll,0.00732779675
8314867,Roll Rate,Taxi In,0.00110376854812
8314867,Roll Rate,Takeoff,-0.00628096864286
8314867,Roll Rate,Turning In Air,-0.429490309514
8314867,Turbulence,Taxiing,0.014591427719977906
8314867,Turbulence,Descent,0.0172652143831
8314867,Turbulence,Grounded,0.011544277018715557
8314867,Turbulence,Airborne,0.013256778109
8314867,Turbulence,Final Approach,0.0105295267406
8314867,Turbulence,Landing,0.0293757829749
8314867,Turbulence,Approach,0.0114023178022
8314867,Turbulence,Taxi Out,0.0145025031215
8314867,Turbulence,Approach And Landing,0.0161353104515
8314867,Turbulence,Descending,0.0172416650936
8314867,Turbulence,Climbing,0.0170974604983
8314867,Turbulence,Turning On Ground,0.011016686238070002
8314867,Turbulence,Mobile,0.013171424290115622
8314867,Turbulence,Cruise,0.00553598617631
8314867,Turbulence,Climb Cruise Descent,0.013243339545
8314867,Turbulence,Takeoff Rotation,0.0398433548766
8314867,Turbulence,Fast,0.0135614743452
8314867,Turbulence,Climb,0.0130404271398
8314867,Turbulence,Level Flight,0.00628734211448
8314867,Turbulence,Landing Roll,0.0347451282303
8314867,Turbulence,Takeoff Roll,0.022437036277
8314867,Turbulence,Taxi In,0.01222530459144398
8314867,Turbulence,Takeoff,0.009092756225
8314867,Turbulence,Turning In Air,0.0138541938209
8314867,Pitch Rate,Taxiing,-8.81686774733e-05
8314867,Pitch Rate,Descent,0.00197052325615
8314867,Pitch Rate,Grounded,0.0048307969665924277
8314867,Pitch Rate,Airborne,-0.00244915622919
8314867,Pitch Rate,Final Approach,0.00482562225
8314867,Pitch Rate,Landing,-0.0557726752639
8314867,Pitch Rate,Approach,-0.00646570301471
8314867,Pitch Rate,Taxi Out,-0.000561195701805
8314867,Pitch Rate,Approach And Landing,-0.0186541748996
8314867,Pitch Rate,Descending,0.00470906132609
8314867,Pitch Rate,Climbing,-0.0156363339741
8314867,Pitch Rate,Turning On Ground,-0.0349252248327
8314867,Pitch Rate,Mobile,-0.000191715612645
8314867,Pitch Rate,Cruise,-0.00321856266091
8314867,Pitch Rate,Climb Cruise Descent,-0.00219907697029
8314867,Pitch Rate,Takeoff Rotation,0.623009279685
8314867,Pitch Rate,Fast,-7.65336862152e-05
8314867,Pitch Rate,Climb,-0.0117664401558
8314867,Pitch Rate,Level Flight,-0.00250790904813
8314867,Pitch Rate,Landing Roll,-0.138704724196
8314867,Pitch Rate,Takeoff Roll,0.152255332472
8314867,Pitch Rate,Taxi In,0.00101178783577
8314867,Pitch Rate,Takeoff,0.0565735818474
8314867,Pitch Rate,Turning In Air,0.0683927696667
8314866,Airspeed Selected Recorded,Taxiing,157.021220159
8314866,Airspeed Selected Recorded,Descent,64.3842645382
8314866,Airspeed Selected Recorded,Grounded,152.138888889
8314866,Airspeed Selected Recorded,Fast,153.280668258
8314866,Airspeed Selected Recorded,Final Approach,131.0
8314866,Airspeed Selected Recorded,Landing,131.0
8314866,Airspeed Selected Recorded,Approach,149.266409266
8314866,Airspeed Selected Recorded,Taxi Out,161.0
8314866,Airspeed Selected Recorded,Approach And Landing,140.240234375
8314866,Airspeed Selected Recorded,Descending,64.443287037
8314866,Airspeed Selected Recorded,Climbing,145.714285714
8314866,Airspeed Selected Recorded,Turning On Ground,156.714285714
8314866,Airspeed Selected Recorded,Mobile,152.489183531
8314866,Airspeed Selected Recorded,Cruise,297.731203008
8314866,Airspeed Selected Recorded,Climb Cruise Descent,153.433430515
8314866,Airspeed Selected Recorded,Takeoff Rotation,160.96
8314866,Airspeed Selected Recorded,Airborne,153.422535211
8314866,Airspeed Selected Recorded,Climb,155.25
8314866,Airspeed Selected Recorded,Level Flight,296.433272395
8314866,Airspeed Selected Recorded,Landing Roll,131.0
8314866,Airspeed Selected Recorded,Takeoff Roll,161.0
8314866,Airspeed Selected Recorded,Taxi In,131.0
8314866,Airspeed Selected Recorded,Takeoff,161.0
8314866,Airspeed Selected Recorded,Turning In Air,0.0
8314866,TCAS RA Vertical Speed,Taxiing,0.0
8314866,TCAS RA Vertical Speed,Descent,0.0
8314866,TCAS RA Vertical Speed,Grounded,0.0
8314866,TCAS RA Vertical Speed,Fast,0.0
8314866,TCAS RA Vertical Speed,Final Approach,0.0
8314866,TCAS RA Vertical Speed,Landing,0.0
8314866,TCAS RA Vertical Speed,Approach,0.0
8314866,TCAS RA Vertical Speed,Taxi Out,0.0
8314866,TCAS RA Vertical Speed,Approach And Landing,0.0
8314866,TCAS RA Vertical Speed,Descending,0.0
8314866,TCAS RA Vertical Speed,Climbing,0.0
8314866,TCAS RA Vertical Speed,Turning On Ground,0.0
8314866,TCAS RA Vertical Speed,Mobile,0.0
8314866,TCAS RA Vertical Speed,Cruise,0.0
8314866,TCAS RA Vertical Speed,Climb Cruise Descent,0.0
8314866,TCAS RA Vertical Speed,Takeoff Rotation,0.0
8314866,TCAS RA Vertical Speed,Airborne,0.0
8314866,TCAS RA Vertical Speed,Climb,0.0
8314866,TCAS RA Vertical Speed,Level Flight,0.0
8314866,TCAS RA Vertical Speed,Landing Roll,0.0
8314866,TCAS RA Vertical Speed,Takeoff Roll,0.0
8314866,TCAS RA Vertical Speed,Taxi In,0.0
8314866,TCAS RA Vertical Speed,Takeoff,0.0
8314866,TCAS RA Vertical Speed,Turning In Air,0.0
8314866,Year Recorded,Taxiing,2014.0
8314866,Year Recorded,Descent,2014.0
8314866,Year Recorded,Grounded,2014.0
8314866,Year Recorded,Fast,2014.0
8314866,Year Recorded,Final Approach,2014.0
8314866,Year Recorded,Landing,2014.0
8314866,Year Recorded,Approach,2014.0
8314866,Year Recorded,Taxi Out,2014.0
8314866,Year Recorded,Approach And Landing,2014.0
8314866,Year Recorded,Descending,2014.0
8314866,Year Recorded,Climbing,2014.0
8314866,Year Recorded,Turning On Ground,2014.0
8314866,Year Recorded,Mobile,2014.0
8314866,Year Recorded,Cruise,2014.0
8314866,Year Recorded,Climb Cruise Descent,2014.0
8314866,Year Recorded,Takeoff Rotation,2014.0
8314866,Year Recorded,Airborne,2014.0
8314866,Year Recorded,Climb,2014.0
8314866,Year Recorded,Level Flight,2014.0
8314866,Year Recorded,Landing Roll,2014.0
8314866,Year Recorded,Takeoff Roll,2014.0
8314866,Year Recorded,Taxi In,2014.0
8314866,Year Recorded,Takeoff,2014.0
8314866,Year Recorded,Turning In Air,2014.0
8314866,AC Number,Taxiing,972.0
8314866,AC Number,Descent,972.0
8314866,AC Number,Grounded,972.0
8314866,AC Number,Fast,972.0
8314866,AC Number,Final Approach,972.0
8314866,AC Number,Landing,972.0
8314866,AC Number,Approach,972.0
8314866,AC Number,Taxi Out,972.0
8314866,AC Number,Approach And Landing,972.0
8314866,AC Number,Descending,972.0
8314866,AC Number,Climbing,972.0
8314866,AC Number,Turning On Ground,972.0
8314866,AC Number,Mobile,972.0
8314866,AC Number,Cruise,972.0
8314866,AC Number,Climb Cruise Descent,972.0
8314866,AC Number,Takeoff Rotation,972.0
8314866,AC Number,Airborne,972.0
8314866,AC Number,Climb,972.0
8314866,AC Number,Level Flight,972.0
8314866,AC Number,Landing Roll,972.0
8314866,AC Number,Takeoff Roll,972.0
8314866,AC Number,Taxi In,972.0
8314866,AC Number,Takeoff,972.0
8314866,AC Number,Turning In Air,972.0
8314866,Zero Fuel Weight,Taxiing,11402.0
8314866,Zero Fuel Weight,Descent,11402.0
8314866,Zero Fuel Weight,Grounded,11402.0
8314866,Zero Fuel Weight,Fast,11402.0
8314866,Zero Fuel Weight,Final Approach,11402.0
8314866,Zero Fuel Weight,Landing,11402.0
8314866,Zero Fuel Weight,Approach,11402.0
8314866,Zero Fuel Weight,Taxi Out,11402.0
8314866,Zero Fuel Weight,Approach And Landing,11402.0
8314866,Zero Fuel Weight,Descending,11402.0
8314866,Zero Fuel Weight,Climbing,11402.0
8314866,Zero Fuel Weight,Turning On Ground,11402.0
8314866,Zero Fuel Weight,Mobile,11402.0
8314866,Zero Fuel Weight,Cruise,11402.0
8314866,Zero Fuel Weight,Climb Cruise Descent,11402.0
8314866,Zero Fuel Weight,Takeoff Rotation,11402.0
8314866,Zero Fuel Weight,Airborne,11402.0
8314866,Zero Fuel Weight,Climb,11402.0
8314866,Zero Fuel Weight,Level Flight,11402.0
8314866,Zero Fuel Weight,Landing Roll,11402.0
8314866,Zero Fuel Weight,Takeoff Roll,11402.0
8314866,Zero Fuel Weight,Taxi In,11402.0
8314866,Zero Fuel Weight,Takeoff,11402.0
8314866,Zero Fuel Weight,Turning In Air,11402.0
8314866,Day Recorded,Taxiing,15.0
8314866,Day Recorded,Descent,15.0
8314866,Day Recorded,Grounded,15.0
8314866,Day Recorded,Fast,15.0
8314866,Day Recorded,Final Approach,15.0
8314866,Day Recorded,Landing,15.0
8314866,Day Recorded,Approach,15.0
8314866,Day Recorded,Taxi Out,15.0
8314866,Day Recorded,Approach And Landing,15.0
8314866,Day Recorded,Descending,15.0
8314866,Day Recorded,Climbing,15.0
8314866,Day Recorded,Turning On Ground,15.0
8314866,Day Recorded,Mobile,15.0
8314866,Day Recorded,Cruise,15.0
8314866,Day Recorded,Climb Cruise Descent,15.0
8314866,Day Recorded,Takeoff Rotation,15.0
8314866,Day Recorded,Airborne,15.0
8314866,Day Recorded,Climb,15.0
8314866,Day Recorded,Level Flight,15.0
8314866,Day Recorded,Landing Roll,15.0
8314866,Day Recorded,Takeoff Roll,15.0
8314866,Day Recorded,Taxi In,15.0
8314866,Day Recorded,Takeoff,15.0
8314866,Day Recorded,Turning In Air,15.0
8314866,Month Recorded,Taxiing,7.0
8314866,Month Recorded,Descent,7.0
8314866,Month Recorded,Grounded,7.0
8314866,Month Recorded,Fast,7.0
8314866,Month Recorded,Final Approach,7.0
8314866,Month Recorded,Landing,7.0
8314866,Month Recorded,Approach,7.0
8314866,Month Recorded,Taxi Out,7.0
8314866,Month Recorded,Approach And Landing,7.0
8314866,Month Recorded,Descending,7.0
8314866,Month Recorded,Climbing,7.0
8314866,Month Recorded,Turning On Ground,7.0
8314866,Month Recorded,Mobile,7.0
8314866,Month Recorded,Cruise,7.0
8314866,Month Recorded,Climb Cruise Descent,7.0
8314866,Month Recorded,Takeoff Rotation,7.0
8314866,Month Recorded,Airborne,7.0
8314866,Month Recorded,Climb,7.0
8314866,Month Recorded,Level Flight,7.0
8314866,Month Recorded,Landing Roll,7.0
8314866,Month Recorded,Takeoff Roll,7.0
8314866,Month Recorded,Taxi In,7.0
8314866,Month Recorded,Takeoff,7.0
8314866,Month Recorded,Turning In Air,7.0
8314866,Roll Rate,Taxiing,0.00122453897944
8314866,Roll Rate,Descent,0.000325865533922
8314866,Roll Rate,Grounded,0.000252682646552
8314866,Roll Rate,Fast,-0.00019937203568
8314866,Roll Rate,Final Approach,0.0119711531064
8314866,Roll Rate,Landing,-0.00846186053274
8314866,Roll Rate,Approach,0.00534731114189
8314866,Roll Rate,Taxi Out,0.000488519783333
8314866,Roll Rate,Approach And Landing,0.000472299399902
8314866,Roll Rate,Descending,0.0245532078602
8314866,Roll Rate,Climbing,0.0163753825332
8314866,Roll Rate,Turning On Ground,0.0188429059286
8314866,Roll Rate,Mobile,-7.6704083217e-05
8314866,Roll Rate,Cruise,-0.00351238378055
8314866,Roll Rate,Climb Cruise Descent,-0.000811825879009
8314866,Roll Rate,Takeoff Rotation,-0.00439667805
8314866,Roll Rate,Airborne,-0.000256241557067
8314866,Roll Rate,Climb,0.0149628882024
8314866,Roll Rate,Level Flight,-0.0073545894255
8314866,Roll Rate,Landing Roll,0.0229826352614
8314866,Roll Rate,Takeoff Roll,-0.0029311187
8314866,Roll Rate,Taxi In,0.009233023905
8314866,Roll Rate,Takeoff,0.00946976810769
8314866,Roll Rate,Turning In Air,-0.498290179
8314866,Turbulence,Taxiing,0.0128849394568
8314866,Turbulence,Descent,0.0267977961029
8314866,Turbulence,Grounded,0.013933804710880245
8314866,Turbulence,Fast,0.0287530143986
8314866,Turbulence,Final Approach,0.016234601046
8314866,Turbulence,Landing,0.017221637909
8314866,Turbulence,Approach,0.0148909635214
8314866,Turbulence,Taxi Out,0.0112021258918
8314866,Turbulence,Approach And Landing,0.0160299502475
8314866,Turbulence,Descending,0.0265957673471
8314866,Turbulence,Climbing,0.0213513714409
8314866,Turbulence,Turning On Ground,0.0148642496213
8314866,Turbulence,Mobile,0.0243193890278
8314866,Turbulence,Cruise,0.0384686255838
8314866,Turbulence,Climb Cruise Descent,0.0284607721525
8314866,Turbulence,Takeoff Rotation,0.0410348118863
8314866,Turbulence,Airborne,0.0284653127553
8314866,Turbulence,Climb,0.0218887968943
8314866,Turbulence,Level Flight,0.0383052865763
8314866,Turbulence,Landing Roll,0.0409046141985
8314866,Turbulence,Takeoff Roll,0.0308826199879
8314866,Turbulence,Taxi In,0.0104944519206
8314866,Turbulence,Takeoff,0.0228749812923
8314866,Turbulence,Turning In Air,0.0098564332839
8314866,Pitch Rate,Taxiing,0.00204089829907
8314866,Pitch Rate,Descent,0.00563998039481
8314866,Pitch Rate,Grounded,0.0041792715021603437
8314866,Pitch Rate,Fast,-9.96860178401e-05
8314866,Pitch Rate,Final Approach,0.010991695125
8314866,Pitch Rate,Landing,-0.0190609951176
8314866,Pitch Rate,Approach,0.011798035694
8314866,Pitch Rate,Taxi Out,0.000195407913333
8314866,Pitch Rate,Approach And Landing,-0.00285526455396
8314866,Pitch Rate,Descending,0.00283697686675
8314866,Pitch Rate,Climbing,-0.0165249294056
8314866,Pitch Rate,Turning On Ground,-0.00376858118571
8314866,Pitch Rate,Mobile,9.20448998604e-05
8314866,Pitch Rate,Cruise,-0.00148759783647
8314866,Pitch Rate,Climb Cruise Descent,-0.00193342742238
8314866,Pitch Rate,Takeoff Rotation,0.56717146845
8314866,Pitch Rate,Airborne,-0.00198587206727
8314866,Pitch Rate,Climb,-0.0213983484127
8314866,Pitch Rate,Level Flight,-0.00247162431513
8314866,Pitch Rate,Landing Roll,-0.0834369584489
8314866,Pitch Rate,Takeoff Roll,0.175134342325
8314866,Pitch Rate,Taxi In,0.0191255495175
8314866,Pitch Rate,Takeoff,0.220510314508
8314866,Pitch Rate,Turning In Air,-0.00732779675
8314814,TCAS RA Vertical Speed,Taxiing,0.0
8314814,TCAS RA Vertical Speed,Descent,0.0
8314814,TCAS RA Vertical Speed,Grounded,0.0
8314814,TCAS RA Vertical Speed,Airborne,0.0
8314814,TCAS RA Vertical Speed,Final Approach,0.0
8314814,TCAS RA Vertical Speed,Landing,0.0
8314814,TCAS RA Vertical Speed,Approach,0.0
8314814,TCAS RA Vertical Speed,Taxi Out,0.0
8314814,TCAS RA Vertical Speed,Approach And Landing,0.0
8314814,TCAS RA Vertical Speed,Descending,0.0
8314814,TCAS RA Vertical Speed,Climbing,0.0
8314814,TCAS RA Vertical Speed,Turning On Ground,0.0
8314814,TCAS RA Vertical Speed,Mobile,0.0
8314814,TCAS RA Vertical Speed,Cruise,0.0
8314814,TCAS RA Vertical Speed,Climb Cruise Descent,0.0
8314814,TCAS RA Vertical Speed,Takeoff Rotation,0.0
8314814,TCAS RA Vertical Speed,Fast,0.0
8314814,TCAS RA Vertical Speed,Climb,0.0
8314814,TCAS RA Vertical Speed,Level Flight,0.0
8314814,TCAS RA Vertical Speed,Landing Roll,0.0
8314814,TCAS RA Vertical Speed,Takeoff Roll,0.0
8314814,TCAS RA Vertical Speed,Taxi In,0.0
8314814,TCAS RA Vertical Speed,Takeoff,0.0
8314814,TCAS RA Vertical Speed,Turning In Air,0.0
8314814,Zero Fuel Weight,Taxiing,17900.0
8314814,Zero Fuel Weight,Descent,17900.0
8314814,Zero Fuel Weight,Grounded,17900.0
8314814,Zero Fuel Weight,Airborne,17900.0
8314814,Zero Fuel Weight,Final Approach,17900.0
8314814,Zero Fuel Weight,Landing,17900.0
8314814,Zero Fuel Weight,Approach,17900.0
8314814,Zero Fuel Weight,Taxi Out,17900.0
8314814,Zero Fuel Weight,Approach And Landing,17900.0
8314814,Zero Fuel Weight,Descending,17900.0
8314814,Zero Fuel Weight,Climbing,17900.0
8314814,Zero Fuel Weight,Turning On Ground,17900.0
8314814,Zero Fuel Weight,Mobile,17900.0
8314814,Zero Fuel Weight,Cruise,17900.0
8314814,Zero Fuel Weight,Climb Cruise Descent,17900.0
8314814,Zero Fuel Weight,Takeoff Rotation,17900.0
8314814,Zero Fuel Weight,Fast,17900.0
8314814,Zero Fuel Weight,Climb,17900.0
8314814,Zero Fuel Weight,Level Flight,17900.0
8314814,Zero Fuel Weight,Landing Roll,17900.0
8314814,Zero Fuel Weight,Takeoff Roll,17900.0
8314814,Zero Fuel Weight,Taxi In,17900.0
8314814,Zero Fuel Weight,Takeoff,17900.0
8314814,Zero Fuel Weight,Turning In Air,17900.0
8314814,Day Recorded,Taxiing,3.0
8314814,Day Recorded,Descent,3.0
8314814,Day Recorded,Grounded,3.0
8314814,Day Recorded,Airborne,3.0
8314814,Day Recorded,Final Approach,3.0
8314814,Day Recorded,Landing,3.0
8314814,Day Recorded,Approach,3.0
8314814,Day Recorded,Taxi Out,3.0
8314814,Day Recorded,Approach And Landing,3.0
8314814,Day Recorded,Descending,3.0
8314814,Day Recorded,Climbing,3.0
8314814,Day Recorded,Turning On Ground,3.0
8314814,Day Recorded,Mobile,3.0
8314814,Day Recorded,Cruise,3.0
8314814,Day Recorded,Climb Cruise Descent,3.0
8314814,Day Recorded,Takeoff Rotation,3.0
8314814,Day Recorded,Fast,3.0
8314814,Day Recorded,Climb,3.0
8314814,Day Recorded,Level Flight,3.0
8314814,Day Recorded,Landing Roll,3.0
8314814,Day Recorded,Takeoff Roll,3.0
8314814,Day Recorded,Taxi In,3.0
8314814,Day Recorded,Takeoff,3.0
8314814,Day Recorded,Turning In Air,3.0
8314814,Month Recorded,Taxiing,7.0
8314814,Month Recorded,Descent,7.0
8314814,Month Recorded,Grounded,7.0
8314814,Month Recorded,Airborne,7.0
8314814,Month Recorded,Final Approach,7.0
8314814,Month Recorded,Landing,7.0
8314814,Month Recorded,Approach,7.0
8314814,Month Recorded,Taxi Out,7.0
8314814,Month Recorded,Approach And Landing,7.0
8314814,Month Recorded,Descending,7.0
8314814,Month Recorded,Climbing,7.0
8314814,Month Recorded,Turning On Ground,7.0
8314814,Month Recorded,Mobile,7.0
8314814,Month Recorded,Cruise,7.0
8314814,Month Recorded,Climb Cruise Descent,7.0
8314814,Month Recorded,Takeoff Rotation,7.0
8314814,Month Recorded,Fast,7.0
8314814,Month Recorded,Climb,7.0
8314814,Month Recorded,Level Flight,7.0
8314814,Month Recorded,Landing Roll,7.0
8314814,Month Recorded,Takeoff Roll,7.0
8314814,Month Recorded,Taxi In,7.0
8314814,Month Recorded,Takeoff,7.0
8314814,Month Recorded,Turning In Air,7.0
8314814,Roll Rate,Taxiing,-0.000543409646629
8314814,Roll Rate,Descent,0.000197455601048
8314814,Roll Rate,Grounded,-0.000339949333763
8314814,Roll Rate,Airborne,-0.000483799785427
8314814,Roll Rate,Final Approach,-0.00672433113529
8314814,Roll Rate,Landing,-0.0258915485167
8314814,Roll Rate,Approach,-0.00323728007106
8314814,Roll Rate,Taxi Out,-0.000570997149351
8314814,Roll Rate,Approach And Landing,-0.00626233075371
8314814,Roll Rate,Descending,0.0512137856651
8314814,Roll Rate,Climbing,0.000635574207908
8314814,Roll Rate,Turning On Ground,-0.0203549909722
8314814,Roll Rate,Mobile,-0.000470232946524
8314814,Roll Rate,Cruise,-0.000346195122047
8314814,Roll Rate,Climb Cruise Descent,8.26443242481e-05
8314814,Roll Rate,Takeoff Rotation,0.05979482148
8314814,Roll Rate,Fast,-0.000489815591777
8314814,Roll Rate,Climb,0.00234994861293
8314814,Roll Rate,Level Flight,-0.00100687283588
8314814,Roll Rate,Landing Roll,-0.0119909401364
8314814,Roll Rate,Takeoff Roll,0.0262109652981
8314814,Roll Rate,Taxi In,0.00341963848333
8314814,Roll Rate,Takeoff,0.0124253944891
8314814,Roll Rate,Turning In Air,-0.296347520513
8314814,Turbulence,Taxi Out,0.0100489229348
8314814,Turbulence,Climb Cruise Descent,0.019952074631224816
8314814,Turbulence,Taxiing,0.012742123427136064
8314814,Turbulence,Turning In Air,0.0256395027837
8314814,Turbulence,Descent,0.028581571003011338
8314814,Turbulence,Grounded,0.010502206653689098
8314814,Turbulence,Mobile,0.016740029613896746
8314814,Turbulence,Level Flight,0.011465191952170117
8314814,Turbulence,Cruise,0.011406520427749631
8314814,Turbulence,Takeoff Rotation,0.0524957016388
8314814,Turbulence,Airborne,0.019952074631224819
8314814,Turbulence,Final Approach,0.038129681037250007
8314814,Turbulence,Descending,0.027973806154204962
8314814,Turbulence,Approach And Landing,0.032364641932058541
8314814,Turbulence,Takeoff,0.0163356893586
8314814,Turbulence,Climbing,0.0172693444015
8314814,Turbulence,Climb,0.0162958949349
8314814,Turbulence,Approach,0.032364641932058541
8314814,Turbulence,Fast,0.020286567150752721
8314814,Turbulence,Turning On Ground,0.026495721064641469
8314814,Turbulence,Takeoff Roll,0.030193291061
8314814,Pitch Rate,Taxiing,-0.000963317100843
8314814,Pitch Rate,Descent,0.00367486813061
8314814,Pitch Rate,Grounded,0.0130597202387
8314814,Pitch Rate,Airborne,-0.00539259760829
8314814,Pitch Rate,Final Approach,0.0147418028735
8314814,Pitch Rate,Landing,-0.0268685880833
8314814,Pitch Rate,Approach,0.00244678144906
8314814,Pitch Rate,Taxi Out,-4.75830957792e-05
8314814,Pitch Rate,Approach And Landing,-0.0014677337704
8314814,Pitch Rate,Descending,0.00452028917489
8314814,Pitch Rate,Climbing,-0.0199084273948
8314814,Pitch Rate,Turning On Ground,-0.00814199638889
8314814,Pitch Rate,Mobile,6.71761352177e-05
8314814,Pitch Rate,Cruise,-0.00233681707382
8314814,Pitch Rate,Climb Cruise Descent,-0.00438014918515
8314814,Pitch Rate,Takeoff Rotation,0.57508548894
8314814,Pitch Rate,Fast,-0.00011079162195
8314814,Pitch Rate,Climb,-0.0222866094259
8314814,Pitch Rate,Level Flight,-0.00427920955248
8314814,Pitch Rate,Landing Roll,-0.319758403636
8314814,Pitch Rate,Takeoff Roll,0.405001689606
8314814,Pitch Rate,Taxi In,-0.00390815826667
8314814,Pitch Rate,Takeoff,0.156631655531
8314814,Pitch Rate,Turning In Air,0.0111344444123
8314705,Roll Rate,Taxiing,0.00142027521278
8314705,Roll Rate,Descent,-0.00110097438855
8314705,Roll Rate,Grounded,0.00012893484017595283
8314705,Roll Rate,Airborne,0.000103168041846
8314705,Roll Rate,Final Approach,-0.0157024216071
8314705,Roll Rate,Landing,0.0112072185588
8314705,Roll Rate,Approach,-0.00794580370482
8314705,Roll Rate,Taxi Out,0.00156367210983
8314705,Roll Rate,Approach And Landing,-0.00514290322362
8314705,Roll Rate,Descending,-0.00183008934061
8314705,Roll Rate,Climbing,0.000959973373362
8314705,Roll Rate,Turning On Ground,-0.0382092259107
