flight_pk,parameter,phases,value
8306236,Zero Fuel Weight,Turning In Air,130.6346026
8306236,Zero Fuel Weight,Descent,132.6624273
8306236,Zero Fuel Weight,Grounded,114.7239779
8306236,Zero Fuel Weight,Mobile,133.496291
8306236,Zero Fuel Weight,Level Flight,135.9677492
8306236,Zero Fuel Weight,Cruise,136.13819
8306236,Zero Fuel Weight,Taxi In,130.6346026
8306236,Zero Fuel Weight,Airborne,135.6690692
8306236,Zero Fuel Weight,Final Approach,130.6346026
8306236,Zero Fuel Weight,Descending,132.6366654
8306236,Zero Fuel Weight,Approach And Landing,130.6346026
8306236,Zero Fuel Weight,Takeoff,141.5208194
8306236,Zero Fuel Weight,Climbing,140.6834181
8306236,Zero Fuel Weight,Climb,140.0266328
8306236,Zero Fuel Weight,Landing,130.6346026
8306236,Zero Fuel Weight,Approach,130.6346026
8306236,Zero Fuel Weight,Fast,135.6690692
8306236,Body Yaw Rate,Taxiing,0.204332918
8306236,Body Yaw Rate,Descent,0.028149291
8306236,Body Yaw Rate,Grounded,-0.006587202
8306236,Body Yaw Rate,Airborne,-0.020163848
8306236,Body Yaw Rate,Final Approach,-0.068382353
8306236,Body Yaw Rate,Landing,-0.632211538
8306236,Body Yaw Rate,Approach,-0.023617512
8306236,Body Yaw Rate,Taxi Out,0.209115282
8306236,Body Yaw Rate,Approach And Landing,-0.183910473
8306236,Body Yaw Rate,Descending,0.003810561
8306236,Body Yaw Rate,Climbing,-0.093235294
8306236,Body Yaw Rate,Turning On Ground,-0.016025641
8306236,Body Yaw Rate,Mobile,-0.01820103
8306236,Body Yaw Rate,Cruise,-0.030696326
8306236,Body Yaw Rate,Climb Cruise Descent,-0.020195968
8306236,Body Yaw Rate,Takeoff Rotation,0.075
8306236,Body Yaw Rate,Fast,-0.020143178
8306236,Body Yaw Rate,Climb,-0.08410936
8306236,Body Yaw Rate,Level Flight,-0.01630944
8306236,Body Yaw Rate,Turning In Air,2.015625
8306236,Body Yaw Rate,Takeoff Roll,0.01
8306236,Body Yaw Rate,Taxi In,-0.134072581
8306236,Body Yaw Rate,Takeoff,0.140120968
8306236,Body Yaw Rate,Landing Roll,0.03125
8306236,Roll Rate,Taxiing,-0.003506858
8306236,Roll Rate,Descent,0.00036169
8306236,Roll Rate,Grounded,-0.001768868
8306236,Roll Rate,Airborne,0.000198203
8306236,Roll Rate,Final Approach,0.014476103
8306236,Roll Rate,Landing,0.001126803
8306236,Roll Rate,Approach,0.005265337
8306236,Roll Rate,Taxi Out,0.000235632
8306236,Roll Rate,Approach And Landing,0.005047772
8306236,Roll Rate,Descending,-9.57E-05
8306236,Roll Rate,Climbing,-0.000827206
8306236,Roll Rate,Turning On Ground,-0.04281851
8306236,Roll Rate,Mobile,4.47E-05
8306236,Roll Rate,Cruise,0
8306236,Roll Rate,Climb Cruise Descent,0.000111521
8306236,Roll Rate,Takeoff Rotation,-0.03515625
8306236,Roll Rate,Fast,3.70E-05
8306236,Roll Rate,Climb,0.004533041
8306236,Roll Rate,Level Flight,-0.000617643
8306236,Roll Rate,Turning In Air,-0.204031808
8306236,Roll Rate,Takeoff Roll,-0.010546875
8306236,Roll Rate,Taxi In,-0.002126386
8306236,Roll Rate,Takeoff,0.008505544
8306236,Roll Rate,Landing Roll,-0.017578125
8306236,Turbulence,Taxiing,0.013029175
8306236,Turbulence,Descent,0.019900544
8306236,Turbulence,Grounded,0.010664897
8306236,Turbulence,Airborne,0.01563558
8306236,Turbulence,Final Approach,0.011762086
8306236,Turbulence,Landing,0.022455949
8306236,Turbulence,Approach,0.035233038
8306236,Turbulence,Taxi Out,0.011762719
8306236,Turbulence,Approach And Landing,0.031828734
8306236,Turbulence,Descending,0.019586952
8306236,Turbulence,Climbing,0.041081992
8306236,Turbulence,Turning On Ground,0.016328764
8306236,Turbulence,Mobile,0.015172261
8306236,Turbulence,Cruise,0.005575679
8306236,Turbulence,Climb Cruise Descent,0.015611478
8306236,Turbulence,Takeoff Rotation,0.076604504
8306236,Turbulence,Fast,0.015750124
8306236,Turbulence,Climb,0.042539105
8306236,Turbulence,Level Flight,0.008270423
8306236,Turbulence,Turning In Air,0.017510314
8306236,Turbulence,Takeoff Roll,0.040766027
8306236,Turbulence,Taxi In,0.005573838
8306236,Turbulence,Takeoff,0.027229912
8306236,Turbulence,Landing Roll,0.019344375
8306236,Pitch Rate,Taxiing,0.001095893
8306236,Pitch Rate,Descent,0.001728074
8306236,Pitch Rate,Grounded,0.011387087
8306236,Pitch Rate,Airborne,-0.00117683
8306236,Pitch Rate,Final Approach,0.040326287
8306236,Pitch Rate,Landing,-0.047325721
8306236,Pitch Rate,Approach,0.014580933
8306236,Pitch Rate,Taxi Out,0.00282758
8306236,Pitch Rate,Approach And Landing,-0.001484639
8306236,Pitch Rate,Descending,0.003684038
8306236,Pitch Rate,Climbing,-0.015716912
8306236,Pitch Rate,Turning On Ground,0.011268029
8306236,Pitch Rate,Mobile,0.000134082
8306236,Pitch Rate,Cruise,-0.000206101
8306236,Pitch Rate,Climb Cruise Descent,-0.001424985
8306236,Pitch Rate,Takeoff Rotation,0.685546875
8306236,Pitch Rate,Fast,-1.23E-05
8306236,Pitch Rate,Climb,-0.015445917
8306236,Pitch Rate,Level Flight,-0.000452938
8306236,Pitch Rate,Turning In Air,0.037667411
8306236,Pitch Rate,Takeoff Roll,0.2390625
8306236,Pitch Rate,Taxi In,0.000354398
8306236,Pitch Rate,Takeoff,0.284935736
8306236,Pitch Rate,Landing Roll,-0.083496094
8306236,Body Pitch Rate,Taxiing,-0.028366584
8306236,Body Pitch Rate,Descent,0.020147462
8306236,Body Pitch Rate,Grounded,-0.016624843
8306236,Body Pitch Rate,Airborne,-0.009249471
8306236,Body Pitch Rate,Final Approach,0.000735294
8306236,Body Pitch Rate,Landing,-0.067307692
8306236,Body Pitch Rate,Approach,-0.023329493
8306236,Body Pitch Rate,Taxi Out,-0.029993298
8306236,Body Pitch Rate,Approach And Landing,-0.034839527
8306236,Body Pitch Rate,Descending,0.006736527
8306236,Body Pitch Rate,Climbing,-0.002058824
8306236,Body Pitch Rate,Turning On Ground,0.038461538
8306236,Body Pitch Rate,Mobile,-0.009930723
8306236,Body Pitch Rate,Cruise,-0.026169229
8306236,Body Pitch Rate,Climb Cruise Descent,-0.009551671
8306236,Body Pitch Rate,Takeoff Rotation,0.79
8306236,Body Pitch Rate,Fast,-0.007957257
8306236,Body Pitch Rate,Climb,-0.012953677
8306236,Body Pitch Rate,Level Flight,-0.01733427
8306236,Body Pitch Rate,Turning In Air,1.015625
8306236,Body Pitch Rate,Takeoff Roll,0.3275
8306236,Body Pitch Rate,Taxi In,-0.028981855
8306236,Body Pitch Rate,Takeoff,0.304435484
8306236,Body Pitch Rate,Landing Roll,-0.159375
8306236,Airspeed Target,Taxiing,0
8306236,Airspeed Target,Descent,95.7210791
8306236,Airspeed Target,Grounded,0
8306236,Airspeed Target,Airborne,180.0059197
8306236,Airspeed Target,Final Approach,0
8306236,Airspeed Target,Landing,0
8306236,Airspeed Target,Approach,0
8306236,Airspeed Target,Taxi Out,0
8306236,Airspeed Target,Approach And Landing,0
8306236,Airspeed Target,Descending,112.4877518
8306236,Airspeed Target,Climbing,124.6152941
8306236,Airspeed Target,Turning On Ground,0
8306236,Airspeed Target,Mobile,162.3416804
8306236,Airspeed Target,Cruise,242.8942157
8306236,Airspeed Target,Climb Cruise Descent,180.0566756
8306236,Airspeed Target,Takeoff Rotation,0
8306236,Airspeed Target,Fast,179.2731611
8306236,Airspeed Target,Climb,129.4861509
8306236,Airspeed Target,Level Flight,224.4244554
8306236,Airspeed Target,Turning In Air,0
8306236,Airspeed Target,Takeoff Roll,0
8306236,Airspeed Target,Taxi In,0
8306236,Airspeed Target,Takeoff,0
8306236,Airspeed Target,Landing Roll,0
8306235,Mach Selected Recorded,Taxiing,0
8306235,Mach Selected Recorded,Descent,0
8306235,Mach Selected Recorded,Grounded,0
8306235,Mach Selected Recorded,Airborne,0.019892473
8306235,Mach Selected Recorded,Final Approach,0
8306235,Mach Selected Recorded,Landing,0
8306235,Mach Selected Recorded,Approach,0
8306235,Mach Selected Recorded,Taxi Out,0
8306235,Mach Selected Recorded,Approach And Landing,0
8306235,Mach Selected Recorded,Descending,0
8306235,Mach Selected Recorded,Climbing,0.056870229
8306235,Mach Selected Recorded,Turning On Ground,0
8306235,Mach Selected Recorded,Mobile,0.018230055
8306235,Mach Selected Recorded,Cruise,0.001048493
8306235,Mach Selected Recorded,Climb Cruise Descent,0.019892473
8306235,Mach Selected Recorded,Takeoff Rotation,0
8306235,Mach Selected Recorded,Fast,0.019814624
8306235,Mach Selected Recorded,Climb,0.109026964
8306235,Mach Selected Recorded,Level Flight,0.017591499
8306235,Mach Selected Recorded,Landing Roll,0
8306235,Mach Selected Recorded,Takeoff Roll,0
8306235,Mach Selected Recorded,Taxi In,0
8306235,Mach Selected Recorded,Takeoff,0
8306235,Mach Selected Recorded,Turning In Air,0
8306235,DFDAU Program Ident,Taxi Out,13
8306235,DFDAU Program Ident,Climb Cruise Descent,14.84768212
8306235,DFDAU Program Ident,Taxiing,14.71428571
8306235,DFDAU Program Ident,Descent,16
8306235,DFDAU Program Ident,Grounded,15.14285714
8306235,DFDAU Program Ident,Mobile,14.86585366
8306235,DFDAU Program Ident,Level Flight,14.71698113
8306235,DFDAU Program Ident,Cruise,14.75789474
8306235,DFDAU Program Ident,Turning In Air,16
8306235,DFDAU Program Ident,Airborne,14.84768212
8306235,DFDAU Program Ident,Taxi In,16
8306235,DFDAU Program Ident,Final Approach,16
8306235,DFDAU Program Ident,Descending,16
8306235,DFDAU Program Ident,Approach And Landing,16
8306235,DFDAU Program Ident,Takeoff,13
8306235,DFDAU Program Ident,Climbing,13.88235294
8306235,DFDAU Program Ident,Climb,13.92592593
8306235,DFDAU Program Ident,Landing,16
8306235,DFDAU Program Ident,Approach,16
8306235,DFDAU Program Ident,Fast,14.85526316
8306235,DFDAU Program Ident,Turning On Ground,13
8306235,Center Of Gravity,Taxiing,24.24139389
8306235,Center Of Gravity,Descent,30.30906136
8306235,Center Of Gravity,Grounded,24.6130302
8306235,Center Of Gravity,Airborne,32.77764071
8306235,Center Of Gravity,Final Approach,27.49904597
8306235,Center Of Gravity,Landing,27.47646894
8306235,Center Of Gravity,Approach,27.48407243
8306235,Center Of Gravity,Taxi Out,25.14274359
8306235,Center Of Gravity,Approach And Landing,27.48225187
8306235,Center Of Gravity,Descending,30.5607674
8306235,Center Of Gravity,Climbing,28.72727797
8306235,Center Of Gravity,Turning On Ground,26.44856984
8306235,Center Of Gravity,Mobile,32.09390486
8306235,Center Of Gravity,Cruise,34.24845142
8306235,Center Of Gravity,Climb Cruise Descent,32.77764071
8306235,Center Of Gravity,Takeoff Rotation,25.34333181
8306235,Center Of Gravity,Fast,32.75236212
8306235,Center Of Gravity,Climb,30.27372184
8306235,Center Of Gravity,Level Flight,34.03599323
8306235,Center Of Gravity,Landing Roll,27.53999835
8306235,Center Of Gravity,Takeoff Roll,25.27999848
8306235,Center Of Gravity,Taxi In,24.36167793
8306235,Center Of Gravity,Takeoff,25.23599849
8306235,Center Of Gravity,Turning In Air,27.47363472
8306235,Track,Taxiing,207.6926265
8306235,Track,Descent,112.7493442
8306235,Track,Grounded,205.377012
8306235,Track,Airborne,119.8487665
8306235,Track,Final Approach,54.10835266
8306235,Track,Landing,41.59799464
8306235,Track,Approach,54.63057691
8306235,Track,Taxi Out,70.79568196
8306235,Track,Approach And Landing,51.50407308
8306235,Track,Descending,113.1973884
8306235,Track,Climbing,128.6475764
8306235,Track,Turning On Ground,212.9966518
8306235,Track,Mobile,126.9863928
8306235,Track,Cruise,121.510872
8306235,Track,Climb Cruise Descent,119.8390541
8306235,Track,Takeoff Rotation,213.6003662
8306235,Track,Fast,119.8518933
8306235,Track,Climb,120.2154864
8306235,Track,Level Flight,119.5482065
8306235,Track,Landing Roll,53.66663765
8306235,Track,Takeoff Roll,212.6338577
8306235,Track,Taxi In,266.9771003
8306235,Track,Takeoff,212.4182155
8306235,Track,Turning In Air,175.8592311
8306235,Analog Parameter Port 20 Mbb 403,Taxiing,1999.729412
8306235,Analog Parameter Port 20 Mbb 403,Descent,2000.979325
8306235,Analog Parameter Port 20 Mbb 403,Grounded,1999.079186
8306235,Analog Parameter Port 20 Mbb 403,Airborne,1998.104632
8306235,Analog Parameter Port 20 Mbb 403,Final Approach,2000.428571
8306235,Analog Parameter Port 20 Mbb 403,Landing,1997.294118
8306235,Analog Parameter Port 20 Mbb 403,Approach,2000.509259
8306235,Analog Parameter Port 20 Mbb 403,Taxi Out,2000.514851
8306235,Analog Parameter Port 20 Mbb 403,Approach And Landing,1999.739437
8306235,Analog Parameter Port 20 Mbb 403,Descending,2001.072115
8306235,Analog Parameter Port 20 Mbb 403,Climbing,1998.480916
8306235,Analog Parameter Port 20 Mbb 403,Turning On Ground,2000.071429
8306235,Analog Parameter Port 20 Mbb 403,Mobile,1998.185901
8306235,Analog Parameter Port 20 Mbb 403,Cruise,1997.360419
8306235,Analog Parameter Port 20 Mbb 403,Climb Cruise Descent,1998.104632
8306235,Analog Parameter Port 20 Mbb 403,Takeoff Rotation,1997.416667
8306235,Analog Parameter Port 20 Mbb 403,Fast,1998.098249
8306235,Analog Parameter Port 20 Mbb 403,Climb,1997.624853
8306235,Analog Parameter Port 20 Mbb 403,Level Flight,1997.315821
8306235,Analog Parameter Port 20 Mbb 403,Landing Roll,1996.75
8306235,Analog Parameter Port 20 Mbb 403,Takeoff Roll,1997.928571
8306235,Analog Parameter Port 20 Mbb 403,Taxi In,1998.320611
8306235,Analog Parameter Port 20 Mbb 403,Takeoff,1999.172414
8306235,Analog Parameter Port 20 Mbb 403,Turning In Air,2001.186047
8306235,Pitch Trim Wheel Sync,Taxiing,-1.217574162
8306235,Pitch Trim Wheel Sync,Descent,-2.329440549
8306235,Pitch Trim Wheel Sync,Grounded,-1.54123354
8306235,Pitch Trim Wheel Sync,Airborne,-1.617700412
8306235,Pitch Trim Wheel Sync,Final Approach,-6.511845172
8306235,Pitch Trim Wheel Sync,Landing,-6.262262256
8306235,Pitch Trim Wheel Sync,Approach,-5.118655688
8306235,Pitch Trim Wheel Sync,Taxi Out,-1.297297296
8306235,Pitch Trim Wheel Sync,Approach And Landing,-5.392476979
8306235,Pitch Trim Wheel Sync,Descending,-2.303924114
8306235,Pitch Trim Wheel Sync,Climbing,-1.415020383
8306235,Pitch Trim Wheel Sync,Turning On Ground,-2.204919203
8306235,Pitch Trim Wheel Sync,Mobile,-1.611296782
8306235,Pitch Trim Wheel Sync,Cruise,-1.456783781
8306235,Pitch Trim Wheel Sync,Climb Cruise Descent,-1.617700412
8306235,Pitch Trim Wheel Sync,Takeoff Rotation,-1.412412411
8306235,Pitch Trim Wheel Sync,Fast,-1.628839711
8306235,Pitch Trim Wheel Sync,Climb,-1.429867805
8306235,Pitch Trim Wheel Sync,Level Flight,-1.473987276
8306235,Pitch Trim Wheel Sync,Landing Roll,-6.262262256
8306235,Pitch Trim Wheel Sync,Takeoff Roll,-1.412412411
8306235,Pitch Trim Wheel Sync,Taxi In,-1.141309247
8306235,Pitch Trim Wheel Sync,Takeoff,-1.412412411
8306235,Pitch Trim Wheel Sync,Turning In Air,-2.817863315
8306235,ILS Marker,Taxiing,0
8306235,ILS Marker,Descent,0.004352557
8306235,ILS Marker,Grounded,0
8306235,ILS Marker,Airborne,0.00082713
8306235,ILS Marker,Final Approach,0.095238095
8306235,ILS Marker,Landing,0
8306235,ILS Marker,Approach,0.037209302
8306235,ILS Marker,Taxi Out,0
8306235,ILS Marker,Approach And Landing,0.028169014
8306235,ILS Marker,Descending,0.004807692
8306235,ILS Marker,Climbing,0
8306235,ILS Marker,Turning On Ground,0
8306235,ILS Marker,Mobile,0.000758006
8306235,ILS Marker,Cruise,0
8306235,ILS Marker,Climb Cruise Descent,0.000827215
8306235,ILS Marker,Takeoff Rotation,0
8306235,ILS Marker,Fast,0.000823893
8306235,ILS Marker,Climb,0
8306235,ILS Marker,Level Flight,0
8306235,ILS Marker,Landing Roll,0
8306235,ILS Marker,Takeoff Roll,0
8306235,ILS Marker,Taxi In,0
8306235,ILS Marker,Takeoff,0
8306235,ILS Marker,Turning In Air,0
8306235,Altitude Rate,Taxiing,-10.84479371
8306235,Altitude Rate,Descent,-1213.771491
8306235,Altitude Rate,Grounded,7.438914027
8306235,Altitude Rate,Airborne,-11.75516956
8306235,Altitude Rate,Final Approach,-681.5238095
8306235,Altitude Rate,Landing,158.1176471
8306235,Altitude Rate,Approach,-810.1953488
8306235,Altitude Rate,Taxi Out,-10.40394089
8306235,Altitude Rate,Approach And Landing,-579.0422535
8306235,Altitude Rate,Descending,-1330.432692
8306235,Altitude Rate,Climbing,2036.564886
8306235,Altitude Rate,Turning On Ground,-13.71428571
8306235,Altitude Rate,Mobile,-10.14667425
8306235,Altitude Rate,Cruise,-11.62969032
8306235,Altitude Rate,Climb Cruise Descent,-11.90362941
8306235,Altitude Rate,Takeoff Rotation,1082.24
8306235,Altitude Rate,Fast,-10.99402678
8306235,Altitude Rate,Climb,1242.366725
8306235,Altitude Rate,Level Flight,-11.5601476
8306235,Altitude Rate,Landing Roll,308.7058824
8306235,Altitude Rate,Takeoff Roll,-21.14285714
8306235,Altitude Rate,Taxi In,-12.11472275
8306235,Altitude Rate,Takeoff,18.20689655
8306235,Altitude Rate,Turning In Air,-39.81818182
8306235,Bearing To Waypoint,Taxiing,219.3639489
8306235,Bearing To Waypoint,Descent,107.9327479
8306235,Bearing To Waypoint,Grounded,217.4946974
8306235,Bearing To Waypoint,Airborne,117.8819014
8306235,Bearing To Waypoint,Final Approach,61.57366071
8306235,Bearing To Waypoint,Landing,167.4574908
8306235,Bearing To Waypoint,Approach,57.57122093
8306235,Bearing To Waypoint,Taxi Out,211.3704587
8306235,Bearing To Waypoint,Approach And Landing,84.82064261
8306235,Bearing To Waypoint,Descending,109.4259409
8306235,Bearing To Waypoint,Climbing,128.4055194
8306235,Bearing To Waypoint,Turning On Ground,220.8565848
8306235,Bearing To Waypoint,Mobile,126.2078063
8306235,Bearing To Waypoint,Cruise,119.8475007
8306235,Bearing To Waypoint,Climb Cruise Descent,117.8723519
8306235,Bearing To Waypoint,Takeoff Rotation,211.134375
8306235,Bearing To Waypoint,Fast,117.9486032
8306235,Bearing To Waypoint,Climb,120.2739181
8306235,Bearing To Waypoint,Level Flight,118.1101591
8306235,Bearing To Waypoint,Landing Roll,54.22334559
8306235,Bearing To Waypoint,Takeoff Roll,211.8415179
8306235,Bearing To Waypoint,Taxi In,225.5982612
8306235,Bearing To Waypoint,Takeoff,211.798222
8306235,Bearing To Waypoint,Turning In Air,160.8318537
8306235,Body Roll Rate,Taxiing,-0.02296169
8306235,Body Roll Rate,Descent,-0.027713547
8306235,Body Roll Rate,Grounded,-0.030684389
8306235,Body Roll Rate,Airborne,-0.028917235
8306235,Body Roll Rate,Final Approach,-0.006696429
8306235,Body Roll Rate,Landing,-0.112132353
8306235,Body Roll Rate,Approach,-0.01744186
8306235,Body Roll Rate,Taxi Out,-0.011391626
8306235,Body Roll Rate,Approach And Landing,-0.040272887
8306235,Body Roll Rate,Descending,-0.001464844
8306235,Body Roll Rate,Climbing,-0.010257634
8306235,Body Roll Rate,Turning On Ground,-0.064732143
8306235,Body Roll Rate,Mobile,-0.02906481
8306235,Body Roll Rate,Cruise,-0.03219728
8306235,Body Roll Rate,Climb Cruise Descent,-0.028946076
8306235,Body Roll Rate,Takeoff Rotation,-0.0675
8306235,Body Roll Rate,Fast,-0.029074408
8306235,Body Roll Rate,Climb,-0.018197129
8306235,Body Roll Rate,Level Flight,-0.032057196
8306235,Body Roll Rate,Landing Roll,-0.121323529
8306235,Body Roll Rate,Takeoff Roll,-0.049107143
8306235,Body Roll Rate,Taxi In,-0.028800191
8306235,Body Roll Rate,Takeoff,-0.034482759
8306235,Body Roll Rate,Turning In Air,0.116477273
8306235,Roll Rate,Taxiing,-0.000865065
8306235,Roll Rate,Descent,0.000286912
8306235,Roll Rate,Grounded,-0.000996492
8306235,Roll Rate,Airborne,5.45E-05
8306235,Roll Rate,Final Approach,0.017787388
8306235,Roll Rate,Landing,-0.009047564
8306235,Roll Rate,Approach,0.007358285
8306235,Roll Rate,Taxi Out,0
8306235,Roll Rate,Approach And Landing,0.001856844
8306235,Roll Rate,Descending,0.027148907
8306235,Roll Rate,Climbing,0.001257977
8306235,Roll Rate,Turning On Ground,-0.025111607
8306235,Roll Rate,Mobile,-3.33E-05
8306235,Roll Rate,Cruise,-1.44E-05
8306235,Roll Rate,Climb Cruise Descent,5.45E-05
8306235,Roll Rate,Takeoff Rotation,0.003515625
8306235,Roll Rate,Fast,0
8306235,Roll Rate,Climb,0.000102977
8306235,Roll Rate,Level Flight,-0.000129728
8306235,Roll Rate,Landing Roll,-0.010340074
8306235,Roll Rate,Takeoff Roll,-0.015694754
8306235,Roll Rate,Taxi In,-0.000840255
8306235,Roll Rate,Takeoff,-0.007576778
8306235,Roll Rate,Turning In Air,0.020973899
8306235,Zero Fuel Weight,Taxi Out,120.9579653
8306235,Zero Fuel Weight,Climb Cruise Descent,169.0127226
8306235,Zero Fuel Weight,Taxiing,145.1495584
8306235,Zero Fuel Weight,Descent,163.2932532
8306235,Zero Fuel Weight,Grounded,155.517384
8306235,Zero Fuel Weight,Mobile,167.8955563
8306235,Zero Fuel Weight,Level Flight,169.0102287
8306235,Zero Fuel Weight,Cruise,168.6408685
8306235,Zero Fuel Weight,Turning In Air,163.2932532
8306235,Zero Fuel Weight,Airborne,169.0127226
8306235,Zero Fuel Weight,Taxi In,163.2932532
8306235,Zero Fuel Weight,Final Approach,163.2932532
8306235,Zero Fuel Weight,Descending,163.2932532
8306235,Zero Fuel Weight,Approach And Landing,163.2932532
8306235,Zero Fuel Weight,Takeoff,181.436948
8306235,Zero Fuel Weight,Climbing,177.808209
8306235,Zero Fuel Weight,Climb,176.4642316
8306235,Zero Fuel Weight,Landing,163.2932532
8306235,Zero Fuel Weight,Approach,163.2932532
8306235,Zero Fuel Weight,Fast,168.9750945
8306235,Zero Fuel Weight,Turning On Ground,181.436948
8306235,Body Yaw Rate,Taxiing,0.42055501
8306235,Body Yaw Rate,Descent,-0.069708923
8306235,Body Yaw Rate,Grounded,0.189903846
8306235,Body Yaw Rate,Airborne,-0.048981596
8306235,Body Yaw Rate,Final Approach,-0.054315476
8306235,Body Yaw Rate,Landing,-0.817095588
8306235,Body Yaw Rate,Approach,-0.05
8306235,Body Yaw Rate,Taxi Out,1.02432266
8306235,Body Yaw Rate,Approach And Landing,-0.232174296
8306235,Body Yaw Rate,Descending,-0.063213642
8306235,Body Yaw Rate,Climbing,-0.099534828
8306235,Body Yaw Rate,Turning On Ground,-0.435267857
8306235,Body Yaw Rate,Mobile,-0.029171404
8306235,Body Yaw Rate,Cruise,-0.035136408
8306235,Body Yaw Rate,Climb Cruise Descent,-0.049006049
8306235,Body Yaw Rate,Takeoff Rotation,0.105
8306235,Body Yaw Rate,Fast,-0.048770597
8306235,Body Yaw Rate,Climb,-0.077438489
8306235,Body Yaw Rate,Level Flight,-0.03398524
8306235,Body Yaw Rate,Landing Roll,0.025735294
8306235,Body Yaw Rate,Takeoff Roll,-0.006696429
8306235,Body Yaw Rate,Taxi In,-0.06166348
8306235,Body Yaw Rate,Takeoff,0.235991379
8306235,Body Yaw Rate,Turning In Air,-0.700284091
8306235,Analog Parameter Port 33,Taxiing,0.286836935
8306235,Analog Parameter Port 33,Descent,0.276387378
8306235,Analog Parameter Port 33,Grounded,0.286199095
8306235,Analog Parameter Port 33,Airborne,0.278329198
8306235,Analog Parameter Port 33,Final Approach,0.30952381
8306235,Analog Parameter Port 33,Landing,0.235294118
8306235,Analog Parameter Port 33,Approach,0.265116279
8306235,Analog Parameter Port 33,Taxi Out,0.285714286
8306235,Analog Parameter Port 33,Approach And Landing,0.257042254
8306235,Analog Parameter Port 33,Descending,0.275841346
8306235,Analog Parameter Port 33,Climbing,0.296755725
8306235,Analog Parameter Port 33,Turning On Ground,0.321428571
8306235,Analog Parameter Port 33,Mobile,0.278946371
8306235,Analog Parameter Port 33,Cruise,0.278715386
8306235,Analog Parameter Port 33,Climb Cruise Descent,0.278254576
8306235,Analog Parameter Port 33,Takeoff Rotation,0.36
8306235,Analog Parameter Port 33,Fast,0.278269825
8306235,Analog Parameter Port 33,Climb,0.275922671
8306235,Analog Parameter Port 33,Level Flight,0.277195572
8306235,Analog Parameter Port 33,Landing Roll,0.294117647
8306235,Analog Parameter Port 33,Takeoff Roll,0.142857143
8306235,Analog Parameter Port 33,Taxi In,0.292543021
8306235,Analog Parameter Port 33,Takeoff,0.25862069
8306235,Analog Parameter Port 33,Turning In Air,0.272727273
8306235,Turbulence,Taxiing,0.004824492
8306235,Turbulence,Descent,0.012580154
8306235,Turbulence,Grounded,0.006347576
8306235,Turbulence,Airborne,0.008112351
8306235,Turbulence,Final Approach,0.029743682
8306235,Turbulence,Landing,0.028412736
8306235,Turbulence,Approach,0.020380662
8306235,Turbulence,Taxi Out,0.005965367
8306235,Turbulence,Approach And Landing,0.022389323
8306235,Turbulence,Descending,0.011838286
8306235,Turbulence,Climbing,0.011954253
8306235,Turbulence,Turning On Ground,0.011258822
8306235,Turbulence,Mobile,0.007964676
8306235,Turbulence,Cruise,0.006163471
8306235,Turbulence,Climb Cruise Descent,0.008103835
8306235,Turbulence,Takeoff Rotation,0.054568729
8306235,Turbulence,Fast,0.008254589
8306235,Turbulence,Climb,0.009807189
8306235,Turbulence,Level Flight,0.006451616
8306235,Turbulence,Landing Roll,0.035906199
8306235,Turbulence,Takeoff Roll,0.032834717
8306235,Turbulence,Taxi In,0.002562991
8306235,Turbulence,Takeoff,0.025852813
8306235,Turbulence,Turning In Air,0.009546107
8306235,Pitch Rate,Taxiing,0.00224917
8306235,Pitch Rate,Descent,0.001673652
8306235,Pitch Rate,Grounded,0.009665976
8306235,Pitch Rate,Airborne,-0.000781492
8306235,Pitch Rate,Final Approach,0.001046317
8306235,Pitch Rate,Landing,-0.055577895
8306235,Pitch Rate,Approach,0.000817587
8306235,Pitch Rate,Taxi Out,0.00346367
8306235,Pitch Rate,Approach And Landing,-0.012997909
8306235,Pitch Rate,Descending,0.004172692
8306235,Pitch Rate,Climbing,-0.013166821
8306235,Pitch Rate,Turning On Ground,0.006277902
8306235,Pitch Rate,Mobile,9.99E-05
8306235,Pitch Rate,Cruise,-0.000158413
8306235,Pitch Rate,Climb Cruise Descent,-0.000999687
8306235,Pitch Rate,Takeoff Rotation,0.671484375
8306235,Pitch Rate,Fast,-3.62E-05
8306235,Pitch Rate,Climb,-0.009061951
8306235,Pitch Rate,Level Flight,7.78E-05
8306235,Pitch Rate,Landing Roll,-0.082720588
8306235,Pitch Rate,Takeoff Roll,0.185198103
8306235,Pitch Rate,Taxi In,0
8306235,Pitch Rate,Takeoff,0.266702586
8306235,Pitch Rate,Turning In Air,0.026966442
8306235,Body Pitch Rate,Taxiing,-0.029715128
8306235,Body Pitch Rate,Descent,0.040805223
8306235,Body Pitch Rate,Grounded,-0.027007919
8306235,Body Pitch Rate,Airborne,-0.009899711
8306235,Body Pitch Rate,Final Approach,-0.023065476
8306235,Body Pitch Rate,Landing,-0.15625
8306235,Body Pitch Rate,Approach,-0.034883721
8306235,Body Pitch Rate,Taxi Out,-0.030172414
8306235,Body Pitch Rate,Approach And Landing,-0.061179577
8306235,Body Pitch Rate,Descending,0.037109375
8306235,Body Pitch Rate,Climbing,0.017533397
8306235,Body Pitch Rate,Turning On Ground,0.022321429
8306235,Body Pitch Rate,Mobile,-0.011316799
8306235,Body Pitch Rate,Cruise,-0.032535229
